#Wall loading zone  6 : b2mn     B2.5 bjb99/7 SOLPS-ITER  2026-01-21  11:10 pshenoa ITER#012_(DT1-F57-W,_15MA,_H-mode,_D+He+Ne,_120MW,_wlld_3/9/
# x	 : coordinate along plot zone [m].
# Wtot	 : total power flux [W/m^2]
# Wrad	 : power flux from radiation [W/m^2]
# Wpart	 : power flux from particles [W/m^2]
# Wpls	 : power flux from charged particles [W/m^2]
# Wneut	 : power flux from neutral particles [W/m^2]
# Wheat	 : power flux due to particles impinging on wall [W/m^2]
# Wpot	 : power flux due to recombination [W/m^2]
# Whtpl	 : power flux due to plasma particles impinging on wall [W/m^2]
# Wptpl	 : power flux due to plasma recombination [W/m^2]
# flxi_XX	 : flux of ions of species XX [1/s]
# Eavi_XX	 : average energy of ions of species XX [eV]
# flxa_XX	 : flux of atoms of species XX [1/m^2/s]
# Eava_XX	 : average energy of atoms of species XX [eV]
# na_XX	 : density of neutral atoms of species XX [1/m^3]
# pa_XX	 : pressure of neutral atoms of species XX [Pa]
# flxm_XX	 : incident flux of molecules XX [1/m^2/s]
# Eavm_XX	 : average energy of molecules XX [eV]
# pm_XX	 : density of molecules XX [1/m^3]
# pm_XX	 : pressure of molecules XX [Pa]
# sptne_XX	 : net sputtering of wall material XX [g/y]
# sptng_XX	 : gross sputtering of wall material XX [g/y]
# ersne_XX	 : net erosion of wall material XX [mm/y]
# ersng_XX	 : gross erosion of wall material XX [mm/y]
#	x		Wtot		Wrad		Wpart		Wpls		Wneu		Wheat		Wpot		Whtpl		Wptpl		ne		Te		Ti		flxi_D		Eavi_D		flxi_He		Eavi_He		flxi_Ne		Eavi_Ne		flxa_D		Eava_D		na_D		pa_D		flxa_He		Eava_He		na_He		pa_He		flxa_Ne		Eava_Ne		na_Ne		pa_Ne		flxm_D2		Eavm_D2		nm_D2		pm_D2		ersne_W		ersng_W
  3.75762E+00	 9.61459E+04	 9.39079E+04	 2.23801E+03	 3.76399E+02	 1.86161E+03	 2.02110E+03	 2.16911E+02	 1.59488E+02	 2.16911E+02	 1.45483E+17	 8.16837E+00	 3.88927E+01	 1.42628E+20	 1.36125E+02	 1.15403E+19	 1.36125E+02	 8.24793E+18	 1.36125E+02	 1.81293E+19	 1.06853E+03	 2.46062E+15	 1.44846E-02	 1.23265E+17	 9.09657E+02	 1.04711E+15	 5.02317E-04	 2.84845E+16	 2.61841E+02	 2.14270E+15	 5.00750E-04	 5.72992E+17	 1.17997E+01	 8.47014E+15	 1.50493E-04	 0.00000E+00	 0.00000E+00	
  3.98458E+00	 9.08152E+04	 9.43684E+04	-3.55312E+03	-5.70000E+03	 2.14688E+03	-4.95648E+03	 1.40336E+03	-7.10336E+03	 1.40336E+03	 1.87118E+17	 8.16843E+00	 3.88929E+01	 9.35689E+20	 1.36125E+02	 8.10416E+19	 1.36125E+02	 5.40499E+19	 1.36125E+02	 2.61933E+19	 8.51337E+02	 5.10524E+15	 2.58191E-02	 1.45820E+17	 7.98822E+02	 4.01664E+15	 1.84483E-03	 3.00745E+16	 2.97737E+02	 7.59046E+15	 3.18026E-03	 1.01661E+18	 1.03232E+01	 2.53176E+16	 2.43889E-04	 0.00000E+00	 0.00000E+00	
  4.24606E+00	 9.72436E+04	 9.39642E+04	 3.27947E+03	 8.34825E+02	 2.44464E+03	 2.77810E+03	 5.01365E+02	 3.33460E+02	 5.01365E+02	 3.00509E+17	 8.16870E+00	 3.88931E+01	 3.67326E+20	 1.35515E+02	 3.68643E+19	 1.35515E+02	 2.52211E+19	 1.35515E+02	 2.50385E+19	 1.00345E+03	 3.43325E+15	 1.77045E-02	 1.15709E+17	 1.21727E+03	 1.77594E+15	 7.47059E-04	 1.52285E+16	 3.17297E+02	 3.61835E+15	 8.17060E-04	 7.84328E+17	 1.10486E+01	 1.25009E+16	 1.58369E-04	 0.00000E+00	 0.00000E+00	
  4.47598E+00	 9.99285E+04	 9.50993E+04	 4.82915E+03	 2.36477E+03	 2.46438E+03	 2.97149E+03	 1.85765E+03	 5.07115E+02	 1.85765E+03	 2.23419E+17	 5.60377E+00	 3.24768E+01	 1.31616E+21	 1.13669E+02	 1.02716E+20	 1.13669E+02	 4.78838E+19	 1.13669E+02	 3.29258E+19	 7.75275E+02	 7.89549E+15	 3.65374E-02	 1.27316E+17	 1.09508E+03	 6.25977E+15	 2.81953E-03	 1.11890E+16	 1.92961E+02	 8.38888E+15	 3.80950E-03	 1.64126E+18	 8.82881E+00	 4.34471E+16	 3.72527E-04	 0.00000E+00	 0.00000E+00	
  4.67450E+00	 9.78264E+04	 9.57145E+04	 2.11186E+03	 1.81446E+02	 1.93041E+03	 2.01310E+03	 9.87575E+01	 8.26889E+01	 9.87575E+01	 2.13323E+17	 5.60382E+00	 3.24767E+01	 1.04346E+20	 1.13669E+02	 7.70033E+18	 1.13669E+02	 3.54296E+18	 1.13669E+02	 2.05022E+19	 9.83436E+02	 2.67592E+15	 1.35576E-02	 1.09624E+17	 7.98008E+02	 7.77334E+14	 4.01169E-04	 1.94441E+16	 2.23238E+02	 1.12082E+15	 3.05746E-04	 7.56692E+17	 9.74110E+00	 8.95330E+15	 1.32524E-04	 0.00000E+00	 0.00000E+00	
  4.98158E+00	 9.69214E+04	 9.62974E+04	 6.24041E+02	-6.10637E+02	 1.23468E+03	 3.78422E+02	 2.45618E+02	-8.56255E+02	 2.45618E+02	 1.71477E+17	 5.60385E+00	 3.24767E+01	 4.77645E+20	 1.13668E+02	 3.28524E+19	 1.13668E+02	 1.37827E+19	 1.13668E+02	 1.36980E+19	 9.38206E+02	 2.20819E+15	 1.21107E-02	 1.06940E+17	 6.14413E+02	 1.08417E+15	 6.06716E-04	 1.59302E+16	 2.21754E+02	 1.25683E+15	 5.86826E-04	 5.39596E+17	 9.62704E+00	 9.63537E+15	 1.14837E-04	 0.00000E+00	 0.00000E+00	
  5.29326E+00	 9.77478E+04	 9.67614E+04	 9.86419E+02	 1.99165E+02	 7.87255E+02	 7.26521E+02	 2.59899E+02	-6.07339E+01	 2.59899E+02	 3.99411E+16	 3.39805E+00	 2.56574E+01	 3.35611E+20	 8.98010E+01	 2.22983E+19	 8.98010E+01	 8.72224E+18	 8.98010E+01	 1.04279E+19	 7.89204E+02	 2.00309E+15	 1.00425E-02	 1.54385E+17	 3.74765E+02	 1.03700E+15	 6.55456E-04	 1.05169E+16	 2.89268E+02	 1.07405E+15	 5.56684E-04	 4.13551E+17	 9.46682E+00	 8.75467E+15	 9.12126E-05	 0.00000E+00	 0.00000E+00	
  5.45363E+00	 9.85224E+04	 9.79250E+04	 5.97439E+02	-5.25990E+01	 6.50038E+02	 5.34187E+02	 6.32522E+01	-1.15851E+02	 6.32522E+01	 4.27612E+16	 3.39807E+00	 2.56574E+01	 2.36364E+19	 8.98009E+01	 1.65504E+18	 8.98009E+01	 7.22458E+17	 8.98009E+01	 8.56394E+18	 8.09446E+02	 1.55068E+15	 7.98792E-03	 1.37844E+17	 4.78433E+02	 6.91005E+14	 5.16170E-04	 1.35716E+16	 2.31496E+02	 6.94402E+14	 3.62166E-04	 3.01690E+17	 1.01922E+01	 6.02171E+15	 6.58355E-05	 0.00000E+00	 0.00000E+00	
  5.61103E+00	 9.78413E+04	 9.72873E+04	 5.54023E+02	 5.74257E+01	 4.96598E+02	 5.17470E+02	 3.65528E+01	 2.08729E+01	 3.65528E+01	 4.42112E+16	 3.39809E+00	 2.56574E+01	 3.79050E+19	 8.98009E+01	 2.80693E+18	 8.98009E+01	 1.25758E+18	 8.98009E+01	 6.34190E+18	 8.07418E+02	 8.48769E+14	 5.10965E-03	 1.33906E+17	 3.23662E+02	 2.70885E+14	 3.40177E-04	 1.80554E+16	 2.06982E+02	 3.04449E+14	 1.10701E-04	 2.28125E+17	 9.11972E+00	 2.62193E+15	 3.66680E-05	 0.00000E+00	 0.00000E+00	
  5.84659E+00	 1.00100E+05	 9.96729E+04	 4.26664E+02	 5.81975E+01	 3.68467E+02	 3.88691E+02	 3.79732E+01	 2.02243E+01	 3.79732E+01	 4.58193E+16	 3.39811E+00	 2.56574E+01	 3.81628E+19	 8.98009E+01	 2.93695E+18	 8.98009E+01	 1.30348E+18	 8.98009E+01	 5.56047E+18	 7.25691E+02	 7.08556E+14	 5.17448E-03	 1.56569E+17	 2.55411E+02	 2.35583E+14	 3.87812E-04	 1.61101E+16	 2.86939E+02	 2.82367E+14	 1.27727E-04	 1.64237E+17	 8.62299E+00	 2.10248E+15	 3.00162E-05	 0.00000E+00	 0.00000E+00	
